Timestamp,Temp_degC,Temp_degF,RH_percent,Moisture_1,Moisture_2,Moisture_3,WateringEventPump1,WateringEventPump2,WateringEventPump3
2021-12-11 14:16:47,23.8,74.9,-49.86,906,995,1012,0,0,0
2021-12-11 14:16:57,23.8,74.9,49.02,907,990,1012,0,0,0
2021-12-11 14:17:08,23.8,74.8,48.76,894,968,1011,0,0,0
2021-12-11 14:17:18,23.8,74.8,49.23,897,960,1007,0,0,0
2021-12-11 14:17:28,23.8,74.8,49.84,891,941,1009,0,0,0
2021-12-11 14:17:39,23.7,74.7,49.98,893,958,1008,0,0,0
2021-12-11 14:17:49,23.7,74.7,-49.59,903,991,1013,0,0,0
2021-12-11 14:18:00,23.7,74.7,49.63,912,1000,1013,0,0,0
2021-12-11 14:18:10,23.7,74.7,49.11,4178,987,1013,0,0,0
2021-12-11 14:18:21,23.7,74.7,49.89,905,986,1009,0,0,0
2021-12-11 14:18:31,23.8,74.8,49.77,895,966,1011,0,0,0
2021-12-11 14:18:41,23.7,74.7,-49.28,897,973,1008,0,0,0
2021-12-11 14:18:52,23.7,74.6,-49.66,893,954,1010,0,0,0
2021-12-11 14:19:02,23.8,74.8,-48.09,901,994,1013,0,0,0
2021-12-11 14:19:13,23.7,74.7,-48.54,909,997,1012,0,0,0
2021-12-11 14:19:23,23.7,74.7,-48.96,887,995,1013,0,0,0
2021-12-11 14:19:34,23.7,74.7,-49.81,899,980,1010,0,0,0
2021-12-11 14:19:44,23.8,74.8,49.54,902,966,1011,0,0,0
2021-12-11 14:19:55,23.8,74.8,49.61,902,993,4290,0,0,0
2021-12-11 14:20:05,23.8,74.8,47.54,896,973,1011,0,0,0
2021-12-11 14:20:15,23.8,74.8,49.46,894,958,1006,0,0,0
2021-12-11 14:20:26,23.7,74.7,-49.03,892,945,1009,0,0,0
2021-12-11 14:20:36,23.7,74.7,-49.80,898,975,998,0,0,0
2021-12-11 14:20:47,23.7,74.7,-49.41,907,986,1012,0,0,0
2021-12-11 14:20:57,23.7,74.7,-49.65,901,989,1012,0,0,0
2021-12-11 14:21:08,23.7,74.6,-48.74,904,995,1012,0,0,0
2021-12-11 14:21:18,23.6,74.5,-49.83,909,998,1013,0,0,0
2021-12-11 14:21:29,23.6,74.5,-49.25,897,952,1009,0,0,0
2021-12-11 14:21:39,23.7,74.6,-48.42,905,993,1013,0,0,0
2021-12-11 14:21:49,23.7,74.6,-49.65,899,990,1012,0,0,0
2021-12-11 14:22:00,23.7,74.6,-48.94,908,984,1012,0,0,0
2021-12-11 14:22:10,23.7,74.7,-48.32,892,960,1008,0,0,0
2021-12-11 14:22:21,23.7,74.6,-48.91,905,984,1010,0,0,0
2021-12-11 14:22:31,23.7,74.6,48.47,907,1001,1000,0,0,0
2021-12-11 14:22:42,23.7,74.6,48.54,4172,972,1010,0,0,0
2021-12-11 14:22:52,23.7,74.6,48.23,899,973,1009,0,0,0
2021-12-11 14:23:03,23.7,74.7,-48.68,897,972,1012,0,0,0
2021-12-11 14:23:13,23.8,74.8,-47.73,894,998,1012,0,0,0
2021-12-11 14:23:23,23.8,74.8,-49.12,912,998,1013,0,0,0
2021-12-11 14:23:34,23.8,74.9,49.30,893,964,1011,0,0,0
2021-12-11 14:23:44,23.8,74.8,-49.71,889,959,1009,0,0,0
2021-12-11 14:23:55,23.8,74.8,-49.77,901,986,1012,0,0,0
2021-12-11 14:24:05,23.8,74.8,48.50,898,971,1009,0,0,0
2021-12-11 14:24:16,23.7,74.7,49.30,904,981,1011,0,0,0
2021-12-11 14:24:26,23.7,74.7,-49.46,4168,943,1009,0,0,0
2021-12-11 14:24:37,23.7,74.7,49.93,899,985,1012,0,0,0
2021-12-11 14:24:47,23.7,74.6,-48.67,902,995,1012,0,0,0
2021-12-11 14:24:57,23.7,74.7,47.81,901,977,1010,0,0,0
2021-12-11 14:25:08,23.7,74.6,47.90,896,953,1009,0,0,0
2021-12-11 14:25:18,23.7,74.6,49.06,905,995,1012,0,0,0
2021-12-11 14:25:29,23.6,74.5,49.63,898,977,1012,0,0,0
2021-12-11 14:25:39,23.7,74.6,48.69,900,972,1008,0,0,0
2021-12-11 14:25:50,23.7,74.6,49.16,893,967,1011,0,0,0
2021-12-11 14:26:00,23.6,74.6,-49.46,895,974,1009,0,0,0
2021-12-11 14:26:10,23.6,74.5,-49.67,898,979,1009,0,0,0
2021-12-11 14:26:21,23.6,74.4,48.43,899,973,1011,0,0,0
2021-12-11 14:26:31,23.5,74.3,47.99,897,976,1011,0,0,0
2021-12-11 14:26:42,23.4,74.2,-49.98,897,968,1010,0,0,0
2021-12-11 14:26:52,23.4,74.1,-49.16,899,987,1012,0,0,0
2021-12-11 14:27:03,23.4,74.1,-49.77,897,970,1010,0,0,0
2021-12-11 14:27:13,23.4,74.1,-49.49,898,977,1011,0,0,0
2021-12-11 14:27:24,23.4,74.1,49.05,899,978,1011,0,0,0
2021-12-11 14:27:34,23.4,74.1,48.34,901,973,1009,0,0,0
2021-12-11 14:27:44,23.4,74.1,47.22,897,974,999,0,0,0
2021-12-11 14:27:55,23.3,74.0,47.77,900,4253,1010,0,0,0
2021-12-11 14:28:05,23.3,74.0,47.96,895,974,1011,0,0,0
2021-12-11 14:28:16,23.2,73.8,47.41,901,972,1010,0,0,0
2021-12-11 14:28:26,23.2,73.7,46.51,901,984,1010,0,0,0
2021-12-11 14:28:37,23.1,73.6,46.79,892,966,1011,0,0,0
2021-12-11 14:28:47,23.0,73.5,47.69,902,971,1011,0,0,0
2021-12-11 14:28:58,23.0,73.4,48.49,897,983,1011,0,0,0
2021-12-11 14:29:08,22.9,73.3,48.44,899,972,1010,0,0,0
2021-12-11 14:29:18,22.9,73.2,48.88,900,969,1010,0,0,0
2021-12-11 14:29:29,22.9,73.2,48.22,893,974,4286,0,0,0
2021-12-11 14:29:39,22.8,73.1,46.87,899,971,1010,0,0,0
2021-12-11 14:29:50,22.8,73.1,47.22,897,992,1011,0,0,0
2021-12-11 14:30:00,22.8,73.0,48.35,901,969,1010,0,0,0
2021-12-11 14:30:11,22.8,73.0,47.63,896,988,4287,0,0,0
2021-12-11 14:30:21,22.7,72.9,47.73,894,969,1011,0,0,0
2021-12-11 14:30:32,22.6,72.7,47.52,899,977,1010,0,0,0
2021-12-11 14:30:42,22.6,72.7,47.67,890,4231,1010,0,0,0
2021-12-11 14:30:52,22.5,72.6,47.79,887,995,1012,0,0,0
2021-12-11 14:31:03,22.5,72.5,46.03,897,973,1011,0,0,0
2021-12-11 14:31:13,22.4,72.4,46.60,898,977,1009,0,0,0
2021-12-11 14:31:24,22.4,72.3,46.50,898,971,985,0,0,0
2021-12-11 14:31:34,22.4,72.3,46.64,895,972,1008,0,0,0
2021-12-11 14:31:45,22.4,72.3,46.43,898,981,1012,0,0,0
2021-12-11 14:31:55,22.4,72.2,47.17,902,999,1012,0,0,0
2021-12-11 14:32:06,22.3,72.2,46.50,906,994,1013,0,0,0
2021-12-11 14:32:16,22.3,72.1,47.21,894,969,1010,0,0,0
2021-12-11 14:32:26,22.3,72.1,47.64,898,976,1011,0,0,0
2021-12-11 14:32:37,22.2,72.0,48.29,892,979,1011,0,0,0
2021-12-11 14:32:47,22.2,72.0,47.19,900,974,1010,0,0,0
2021-12-11 14:32:58,22.2,71.9,46.75,892,974,1010,0,0,0
2021-12-11 14:33:08,22.1,71.8,47.63,893,967,1010,0,0,0
2021-12-11 14:33:19,22.1,71.8,47.45,893,981,1011,0,0,0
2021-12-11 14:33:29,22.1,71.8,47.32,892,970,1011,0,0,0
2021-12-11 14:33:40,22.1,71.7,46.98,899,966,1010,0,0,0
2021-12-11 14:33:50,22.0,71.7,46.41,893,965,1010,0,0,0
2021-12-11 14:34:00,22.0,71.6,47.24,897,964,1008,0,0,0
2021-12-11 14:34:11,22.0,71.6,47.13,887,970,1010,0,0,0
2021-12-11 14:34:21,22.0,71.5,48.03,897,972,1009,0,0,0
2021-12-11 14:34:32,21.9,71.4,48.30,887,942,1009,0,0,0
2021-12-11 14:34:42,21.9,71.5,47.89,884,961,1008,0,0,0
2021-12-11 14:34:53,21.9,71.4,46.93,891,963,1009,0,0,0
2021-12-11 14:35:03,21.9,71.4,46.65,889,960,1010,0,0,0
2021-12-11 14:35:13,21.9,71.4,46.95,885,962,1010,0,0,0
2021-12-11 14:35:24,21.9,71.4,46.98,891,964,1007,0,0,0
2021-12-11 14:35:34,21.9,71.3,48.05,889,946,1009,0,0,0
2021-12-11 14:35:45,21.9,71.3,47.80,895,974,1011,0,0,0
2021-12-11 14:35:55,21.8,71.2,46.41,896,991,1013,0,0,0
2021-12-11 14:36:06,21.8,71.3,46.28,889,967,1007,0,0,0
2021-12-11 14:36:16,21.8,71.3,46.48,886,939,1010,0,0,0
2021-12-11 14:36:27,21.8,71.3,47.38,886,968,997,0,0,0
2021-12-11 14:36:37,21.8,71.2,46.55,900,985,1012,0,0,0
2021-12-11 14:36:47,21.8,71.2,45.90,895,981,1012,0,0,0
2021-12-11 14:36:58,21.8,71.2,46.73,4170,968,1011,0,0,0
2021-12-11 14:37:08,21.8,71.2,46.46,893,982,1009,0,0,0
2021-12-11 14:37:19,21.7,71.1,46.90,882,970,1010,0,0,0
2021-12-11 14:37:29,21.7,71.1,46.44,895,969,1009,0,0,0
2021-12-11 14:37:40,21.6,71.0,46.70,889,970,1011,0,0,0
2021-12-11 14:37:50,21.7,71.1,48.18,895,968,1009,0,0,0
2021-12-11 14:38:01,21.7,71.0,46.71,893,981,1010,0,0,0
2021-12-11 14:38:11,21.7,71.0,46.93,892,983,1009,0,0,0
2021-12-11 14:38:21,21.6,70.9,46.96,893,964,1011,0,0,0
2021-12-11 14:38:32,21.7,71.0,46.92,895,960,4286,0,0,0
2021-12-11 14:38:42,21.6,70.9,47.63,887,968,1009,0,0,0
2021-12-11 14:38:53,21.6,70.9,47.71,896,974,1010,0,0,0
2021-12-11 14:39:03,21.6,70.8,46.19,888,979,1009,0,0,0
2021-12-11 14:39:14,21.6,70.8,46.25,4168,967,1012,0,0,0
2021-12-11 14:39:24,21.5,70.7,46.19,893,976,1011,0,0,0
2021-12-11 14:39:35,21.5,70.7,46.99,890,959,1009,0,0,0
2021-12-11 14:39:45,21.5,70.7,46.30,892,980,1009,0,0,0
2021-12-11 14:39:55,21.5,70.7,45.63,4164,965,1010,0,0,0
2021-12-11 14:40:06,21.5,70.7,45.70,893,976,1009,0,0,0
2021-12-11 14:40:16,21.5,70.7,45.81,895,973,1009,0,0,0
2021-12-11 14:40:27,21.5,70.6,45.52,887,979,1012,0,0,0
2021-12-11 14:40:37,21.5,70.6,45.77,889,962,4287,0,0,0
2021-12-11 14:40:48,21.5,70.6,46.06,893,989,1011,0,0,0
2021-12-11 14:40:58,21.4,70.6,46.48,888,942,1008,0,0,0
2021-12-11 14:41:09,21.4,70.5,45.97,881,953,1008,0,0,0
2021-12-11 14:41:19,21.4,70.5,45.67,890,962,995,0,0,0
2021-12-11 14:41:29,21.4,70.5,46.04,4168,981,1012,0,0,0
2021-12-11 14:41:40,21.4,70.5,46.63,894,958,1010,0,0,0
2021-12-11 14:41:50,21.4,70.5,46.36,891,978,1010,0,0,0
2021-12-11 14:42:01,21.4,70.5,46.81,887,970,4288,0,0,0
2021-12-11 14:42:11,21.4,70.5,46.95,896,976,1010,0,0,0
2021-12-11 14:42:22,21.3,70.4,46.22,882,962,1008,0,0,0
2021-12-11 14:42:32,21.3,70.3,46.15,895,978,999,0,0,0
2021-12-11 14:42:42,21.3,70.4,46.30,892,977,1000,0,0,0
2021-12-11 14:42:53,21.3,70.4,46.35,892,986,1012,0,0,0
2021-12-11 14:43:03,21.3,70.3,46.56,897,990,1012,0,0,0
2021-12-11 14:43:14,21.3,70.3,45.85,895,990,1013,0,0,0
2021-12-11 14:43:24,21.3,70.3,45.92,888,983,1012,0,0,0
2021-12-11 14:43:35,21.2,70.2,46.71,892,974,1010,0,0,0
2021-12-11 14:43:45,21.3,70.3,45.54,892,982,1013,0,0,0
2021-12-11 14:43:56,21.3,70.3,46.25,896,990,1011,0,0,0
2021-12-11 14:44:06,21.2,70.2,46.66,888,945,1007,0,0,0
2021-12-11 14:44:16,21.2,70.2,45.44,881,960,1009,0,0,0
2021-12-11 14:44:27,21.2,70.2,45.75,884,956,1007,0,0,0
2021-12-11 14:44:37,21.2,70.2,46.02,885,939,1009,0,0,0
2021-12-11 14:44:48,21.1,70.1,46.42,892,990,1012,0,0,0
2021-12-11 14:44:58,21.1,70.1,45.26,881,959,1008,0,0,0
2021-12-11 14:45:09,21.2,70.1,45.95,891,976,1010,0,0,0
2021-12-11 14:45:19,21.1,70.1,45.82,898,979,1012,0,0,0
2021-12-11 14:45:30,21.1,70.0,45.88,889,981,1011,0,0,0
2021-12-11 14:45:40,21.1,70.0,46.79,895,990,1012,0,0,0
2021-12-11 14:45:50,21.1,70.0,46.82,900,998,1013,0,0,0
2021-12-11 14:46:01,21.1,69.9,46.48,889,972,1011,0,0,0
2021-12-11 14:46:11,21.1,70.0,45.61,882,951,1010,0,0,0
2021-12-11 14:46:22,21.1,69.9,46.01,884,956,1007,0,0,0
2021-12-11 14:46:32,21.1,70.0,45.87,880,936,1008,0,0,0
2021-12-11 14:46:43,21.1,70.0,44.18,891,982,1011,0,0,0
2021-12-11 14:46:53,21.1,70.0,45.60,886,963,1007,0,0,0
2021-12-11 14:47:04,21.1,69.9,45.76,889,960,1008,0,0,0
2021-12-11 14:47:14,21.1,69.9,45.60,880,962,1010,0,0,0
2021-12-11 14:47:24,21.0,69.8,45.90,883,949,1006,0,0,0
2021-12-11 14:47:35,21.1,69.9,45.49,894,976,1011,0,0,0
2021-12-11 14:47:45,21.0,69.8,46.59,887,980,1012,0,0,0
2021-12-11 14:47:56,21.0,69.8,46.69,881,958,1008,0,0,0
2021-12-11 14:48:06,21.0,69.8,45.89,886,962,1007,0,0,0
2021-12-11 14:48:17,21.0,69.7,45.04,897,987,1012,0,0,0
2021-12-11 14:48:27,21.0,69.8,46.30,894,999,1013,0,0,0
2021-12-11 14:48:38,21.0,69.8,46.29,886,976,1009,0,0,0
2021-12-11 14:48:48,21.0,69.7,45.55,888,967,1007,0,0,0
2021-12-11 14:48:58,21.0,69.7,46.02,890,971,1011,0,0,0
2021-12-11 14:49:09,21.0,69.7,45.76,889,4266,999,0,0,0
2021-12-11 14:49:19,21.0,69.7,45.39,895,987,1010,0,0,0
2021-12-11 14:49:30,21.0,69.7,46.07,884,954,1009,0,0,0
2021-12-11 14:49:40,21.0,69.7,45.70,879,951,1007,0,0,0
2021-12-11 14:49:51,21.0,69.8,45.07,4160,960,1006,0,0,0
2021-12-11 14:50:01,20.9,69.7,45.52,885,960,1010,0,0,0
2021-12-11 14:50:12,20.9,69.7,46.32,889,973,1010,0,0,0
2021-12-11 14:50:22,20.9,69.7,45.76,889,972,1013,0,0,0
2021-12-11 14:50:32,21.0,69.7,45.77,884,959,1008,0,0,0
2021-12-11 14:50:43,20.9,69.7,45.40,887,977,1011,0,0,0
2021-12-11 14:50:53,20.9,69.7,46.48,889,970,1009,0,0,0
2021-12-11 14:51:04,21.0,69.8,46.38,883,986,1010,0,0,0
2021-12-11 14:51:14,21.0,69.7,45.91,887,4233,1009,0,0,0
2021-12-11 14:51:25,21.0,69.7,45.15,894,999,1013,0,0,0
2021-12-11 14:51:35,20.9,69.7,44.85,896,994,1013,0,0,0
2021-12-11 14:51:45,20.9,69.6,44.43,896,985,1011,0,0,0
2021-12-11 14:51:56,20.9,69.6,44.66,884,978,1009,0,0,0
2021-12-11 14:52:06,20.9,69.6,45.24,4167,963,1010,0,0,0
2021-12-11 14:52:17,20.9,69.6,45.00,4165,4259,1011,0,0,0
2021-12-11 14:52:27,20.9,69.5,45.47,884,4217,1009,0,0,0
2021-12-11 14:52:38,20.9,69.5,45.15,890,994,1012,0,0,0
2021-12-11 14:52:48,20.9,69.6,45.64,890,967,1009,0,0,0
2021-12-11 14:52:59,20.8,69.5,46.28,878,954,1008,0,0,0
2021-12-11 14:53:09,20.8,69.5,44.79,887,959,994,0,0,0
2021-12-11 14:53:19,20.8,69.4,44.76,888,977,1013,0,0,0
2021-12-11 14:53:30,20.8,69.5,44.94,885,962,1006,0,0,0
2021-12-11 14:53:40,20.8,69.5,46.32,882,973,1009,0,0,0
2021-12-11 14:53:51,20.8,69.4,46.60,886,959,1009,0,0,0
2021-12-11 14:54:01,20.8,69.5,45.11,888,988,1011,0,0,0
2021-12-11 14:54:12,20.8,69.5,45.99,889,960,1009,0,0,0
2021-12-11 14:54:22,20.8,69.5,44.94,4160,965,1009,0,0,0
2021-12-11 14:54:33,20.8,69.5,45.08,892,990,1009,0,0,0
2021-12-11 14:54:43,20.8,69.5,46.45,884,963,986,0,0,0
2021-12-11 14:54:53,20.8,69.4,45.86,889,962,1010,0,0,0
2021-12-11 14:55:04,20.7,69.3,44.92,891,984,1012,0,0,0
2021-12-11 14:55:14,20.8,69.4,46.16,887,971,1007,0,0,0
2021-12-11 14:55:25,20.8,69.4,45.77,881,935,1007,0,0,0
2021-12-11 14:55:35,20.7,69.3,45.43,879,957,1008,0,0,0
2021-12-11 14:55:46,20.7,69.2,44.55,890,987,1011,0,0,0
2021-12-11 14:55:56,20.7,69.2,43.89,885,967,1006,0,0,0
2021-12-11 14:56:07,20.6,69.1,45.72,878,937,4286,0,0,0
2021-12-11 14:56:17,20.6,69.1,45.20,891,989,998,0,0,0
2021-12-11 14:56:27,20.6,69.2,44.99,885,948,1008,0,0,0
2021-12-11 14:56:38,20.6,69.1,45.41,881,971,1010,0,0,0
2021-12-11 14:56:48,20.7,69.2,46.11,887,964,1009,0,0,0
2021-12-11 14:56:59,20.6,69.2,45.81,889,984,1010,0,0,0
2021-12-11 14:57:09,20.6,69.1,45.61,882,950,1009,0,0,0
2021-12-11 14:57:20,20.6,69.1,45.73,894,990,1012,0,0,0
2021-12-11 14:57:30,20.6,69.1,44.73,889,957,4286,0,0,0
2021-12-11 14:57:41,20.6,69.0,44.91,878,951,4283,0,0,0
2021-12-11 14:57:51,20.6,69.1,45.31,4160,4233,1007,0,0,0
2021-12-11 14:58:01,20.6,69.1,44.99,880,941,1008,0,0,0
2021-12-11 14:58:12,20.5,69.0,46.73,884,974,1009,0,0,0
2021-12-11 14:58:22,20.6,69.1,45.39,896,992,1012,0,0,0
2021-12-11 14:58:33,20.6,69.1,44.68,4170,994,1013,0,0,0
2021-12-11 14:58:43,20.6,69.1,44.30,892,1003,1013,0,0,0
2021-12-11 14:58:54,20.6,69.1,44.39,887,963,1010,0,0,0
2021-12-11 14:59:04,20.6,69.1,44.29,4163,980,997,0,0,0
2021-12-11 14:59:14,20.6,69.1,45.13,885,973,1011,0,0,0
2021-12-11 14:59:25,20.6,69.1,44.27,890,967,1009,0,0,0
2021-12-11 14:59:35,20.6,69.0,44.66,885,974,1009,0,0,0
2021-12-11 14:59:46,20.6,69.0,44.59,885,962,1008,0,0,0
2021-12-11 14:59:56,20.5,68.9,44.24,890,983,1009,0,0,0
2021-12-11 15:00:07,20.5,68.9,43.97,886,967,1011,0,0,0
2021-12-11 15:00:17,20.5,68.9,45.14,888,4244,1009,0,0,0
2021-12-11 15:00:28,20.5,68.8,44.55,881,962,1009,0,0,0
2021-12-11 15:00:38,20.5,68.9,43.81,894,982,1010,0,0,0
2021-12-11 15:00:48,20.5,68.9,44.60,884,979,1011,0,0,0
2021-12-11 15:00:59,20.5,68.9,44.94,883,957,1007,0,0,0
2021-12-11 15:01:09,20.5,68.9,44.71,891,986,1010,0,0,0
2021-12-11 15:01:20,20.5,68.9,44.79,883,954,1006,0,0,0
2021-12-11 15:01:30,20.5,69.0,45.29,878,935,1008,0,0,0
2021-12-11 15:01:41,20.5,68.9,44.19,866,962,1008,0,0,0
2021-12-11 15:01:51,20.5,68.8,45.02,891,974,1010,0,0,0
2021-12-11 15:02:02,20.5,68.8,44.51,885,983,1011,0,0,0
2021-12-11 15:02:12,20.4,68.7,45.19,886,974,1011,0,0,0
2021-12-11 15:02:22,20.4,68.8,44.20,887,970,1010,0,0,0
2021-12-11 15:02:33,20.4,68.8,44.83,882,970,1010,0,0,0
2021-12-11 15:02:43,20.4,68.7,44.54,4165,975,1010,0,0,0
2021-12-11 15:02:54,20.4,68.7,44.52,885,973,997,0,0,0
2021-12-11 15:03:04,20.5,68.8,43.89,882,951,1009,0,0,0
2021-12-11 15:03:15,20.4,68.7,43.54,882,969,4288,0,0,0
2021-12-11 15:03:25,20.4,68.8,44.35,889,985,4287,0,0,0
2021-12-11 15:03:36,20.4,68.8,44.06,878,4216,1007,0,0,0
2021-12-11 15:03:46,20.4,68.7,44.35,884,978,1010,0,0,0
2021-12-11 15:03:56,20.4,68.7,44.22,896,986,1013,0,0,0
2021-12-11 15:04:07,20.4,68.7,44.54,892,1000,1013,0,0,0
2021-12-11 15:04:17,20.4,68.7,44.34,889,987,1010,0,0,0
2021-12-11 15:04:28,20.4,68.7,43.83,881,942,1008,0,0,0
2021-12-11 15:04:38,20.4,68.7,44.17,889,980,1011,0,0,0
2021-12-11 15:04:49,20.4,68.7,44.00,894,992,1013,0,0,0
2021-12-11 15:04:59,20.4,68.7,44.35,878,941,1007,0,0,0
2021-12-11 15:05:10,20.3,68.6,43.54,4157,960,1007,0,0,0
2021-12-11 15:05:20,20.3,68.6,44.36,4168,994,1010,0,0,0
2021-12-11 15:05:30,20.3,68.6,45.01,894,982,1010,0,0,0
2021-12-11 15:05:41,20.3,68.6,44.72,4157,950,1008,0,0,0
2021-12-11 15:05:51,20.3,68.6,43.75,4163,987,1010,0,0,0
2021-12-11 15:06:02,20.3,68.5,43.97,888,963,1009,0,0,0
2021-12-11 15:06:12,20.3,68.6,44.29,881,974,4285,0,0,0
2021-12-11 15:06:23,20.3,68.5,44.58,888,971,1009,0,0,0
2021-12-11 15:06:33,20.3,68.6,45.72,888,959,1009,0,0,0
2021-12-11 15:06:44,20.3,68.5,44.25,883,978,4286,0,0,0
2021-12-11 15:06:54,20.3,68.5,43.82,881,961,1009,0,0,0
2021-12-11 15:07:04,20.3,68.6,43.45,885,972,1009,0,0,0
2021-12-11 15:07:15,20.3,68.5,44.67,880,941,1008,0,0,0
2021-12-11 15:07:25,20.3,68.6,44.25,890,992,1012,0,0,0
2021-12-11 15:07:36,20.3,68.5,44.51,874,957,1008,0,0,0
2021-12-11 15:07:46,20.2,68.4,44.06,889,967,1009,0,0,0
2021-12-11 15:07:57,20.2,68.4,44.72,4160,969,1009,0,0,0
2021-12-11 15:08:07,20.2,68.4,45.02,886,966,1009,0,0,0
2021-12-11 15:08:18,20.2,68.4,45.24,882,982,1008,0,0,0
2021-12-11 15:08:28,20.2,68.4,44.81,4158,960,1009,0,0,0
2021-12-11 15:08:38,20.2,68.4,44.35,888,967,1008,0,0,0
2021-12-11 15:08:49,20.2,68.4,45.21,888,991,1012,0,0,0
2021-12-11 15:08:59,20.2,68.4,45.16,896,997,1013,0,0,0
2021-12-11 15:09:10,20.2,68.4,46.26,884,967,1011,0,0,0
2021-12-11 15:09:20,20.2,68.4,45.96,875,959,1008,0,0,0
2021-12-11 15:09:31,20.2,68.4,44.61,882,961,994,0,0,0
2021-12-11 15:09:41,20.2,68.4,44.06,876,4205,1007,0,0,0
2021-12-11 15:09:51,20.2,68.4,43.73,885,4237,1007,0,0,0
2021-12-11 15:10:02,20.2,68.3,44.54,891,985,1011,0,0,0
2021-12-11 15:10:12,20.2,68.4,44.87,888,969,1010,0,0,0
2021-12-11 15:10:23,20.2,68.4,45.18,881,967,1008,0,0,0
2021-12-11 15:10:33,20.2,68.4,44.50,887,978,1010,0,0,0
2021-12-11 15:10:44,20.2,68.3,44.51,895,991,1012,0,0,0
2021-12-11 15:10:54,20.2,68.3,43.84,881,961,1010,0,0,0
2021-12-11 15:11:05,20.2,68.3,44.54,878,4232,1008,0,0,0
2021-12-11 15:11:15,20.2,68.3,44.57,888,987,1009,0,0,0
2021-12-11 15:11:25,20.2,68.3,45.81,893,994,1013,0,0,0
2021-12-11 15:11:36,20.2,68.3,45.46,886,993,1013,0,0,0
2021-12-11 15:11:46,20.1,68.3,45.24,886,985,1010,0,0,0
2021-12-11 15:11:57,20.2,68.3,44.35,4154,943,1008,0,0,0
2021-12-11 15:12:07,20.2,68.3,43.95,4161,982,1009,0,0,0
2021-12-11 15:12:18,20.1,68.2,44.84,885,958,1012,0,0,0
2021-12-11 15:12:28,20.1,68.2,44.76,891,4280,1013,0,0,0
2021-12-11 15:12:39,20.0,68.1,44.83,895,996,1012,0,0,0
2021-12-11 15:12:49,20.0,68.0,45.56,885,975,1011,0,0,0
2021-12-11 15:12:59,20.0,68.0,44.99,884,992,1011,0,0,0
2021-12-11 15:13:10,20.0,68.0,44.52,893,983,4275,0,0,0
2021-12-11 15:13:20,20.0,68.0,44.44,887,986,1012,0,0,0
2021-12-11 15:13:31,20.0,68.0,43.79,881,4251,1011,0,0,0
2021-12-11 15:13:41,20.0,68.0,43.89,893,986,1012,0,0,0
2021-12-11 15:13:52,20.0,68.0,44.24,878,964,981,0,0,0
2021-12-11 15:14:02,20.0,68.0,43.73,884,956,1007,0,0,0
2021-12-11 15:14:13,20.0,68.0,44.36,883,985,1011,0,0,0
2021-12-11 15:14:23,20.0,68.0,44.61,882,961,1011,0,0,0
2021-12-11 15:14:33,20.0,68.0,44.20,884,970,1008,0,0,0
2021-12-11 15:14:44,20.0,68.1,44.57,883,967,1010,0,0,0
2021-12-11 15:14:54,20.0,68.0,44.33,880,966,1010,0,0,0
2021-12-11 15:15:05,20.0,67.9,44.76,877,949,1004,0,0,0
2021-12-11 15:15:15,20.0,67.9,44.26,878,930,1006,0,0,0
2021-12-11 15:15:26,19.9,67.9,43.74,880,984,1007,0,0,0
2021-12-11 15:15:36,20.0,67.9,44.54,884,4248,1011,0,0,0
2021-12-11 15:15:47,19.9,67.8,43.98,883,966,1010,0,0,0
2021-12-11 15:15:57,19.9,67.8,43.95,882,975,996,0,0,0
2021-12-11 15:16:07,19.9,67.9,43.95,886,962,1008,0,0,0
2021-12-11 15:16:18,19.9,67.9,44.97,884,977,1013,0,0,0
2021-12-11 15:16:28,19.9,67.8,44.58,885,984,1008,0,0,0
2021-12-11 15:16:39,19.9,67.9,44.09,879,957,1010,0,0,0
2021-12-11 15:16:49,19.9,67.9,43.41,883,967,1007,0,0,0
2021-12-11 15:17:00,19.9,67.8,44.71,878,961,1010,0,0,0
2021-12-11 15:17:10,19.9,67.9,45.23,885,963,1007,0,0,0
2021-12-11 15:17:20,19.9,67.8,44.44,878,977,1009,0,0,0
2021-12-11 15:17:31,19.9,67.9,44.78,882,958,1008,0,0,0
2021-12-11 15:17:41,20.0,67.9,44.54,888,987,997,0,0,0
2021-12-11 15:17:52,20.0,67.9,44.19,882,945,1007,0,0,0
2021-12-11 15:18:02,20.0,68.0,44.53,879,4247,1010,0,0,0
2021-12-11 15:18:13,20.0,68.0,44.57,877,956,1005,0,0,0
2021-12-11 15:18:23,20.0,68.0,44.98,883,974,4288,0,0,0
2021-12-11 15:18:34,20.1,68.1,44.46,881,955,1005,0,0,0
2021-12-11 15:18:44,20.1,68.1,44.85,883,979,1012,0,0,0
2021-12-11 15:18:54,20.0,68.0,45.63,883,956,993,0,0,0
2021-12-11 15:19:05,20.0,68.1,45.48,882,976,1010,0,0,0
2021-12-11 15:19:15,20.1,68.1,45.80,885,961,1008,0,0,0
2021-12-11 15:19:26,20.0,68.1,45.87,882,4262,1008,0,0,0
2021-12-11 15:19:36,20.1,68.2,46.44,880,950,1008,0,0,0
2021-12-11 15:19:47,20.1,68.1,46.96,879,970,1006,0,0,0
2021-12-11 15:19:57,20.1,68.1,46.81,883,970,1010,0,0,0
